ID,final_result,d_male,d_female,does father have a professional degree,does mother have a professional degree,d_stratum1,d_stratum2,d_stratum3,d_stratum4,d_stratum5,d_stratum6,d_level1sisben,d_level2sisben,d_level3sisben,PEOPLE_HOUSE,INTERNET,TV,COMPUTER,WASHING_MCH,MIC_OVEN,CAR,DVD,FRESH,PHONE,MOBILE,JOB,Private school,public school,MAT_S11,CR_S11,CC_S11,BIO_S11,ENG_S11,QR_PRO,CR_PRO,CC_PRO,WC_PRO,FEP_PRO
9617,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,1,0,0,1,63,69,70,63,80,91,91,92,71,156
9618,4,0,1,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,1,0,81,81,77,77,95,99,97,99,7,185
9619,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,0,1,1,1,0,0,0,1,59,62,60,55,68,80,63,85,56,161
9620,4,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,1,0,0,1,1,1,0,1,0,51,56,58,49,53,71,100,86,71,171
9621,2,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,0,0,0,1,70,41,45,55,55,90,47,5,9,106
9622,4,1,0,0,0,0,1,0,0,0,0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,68,59,50,60,50,90,90,55,62,161
9623,1,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,1,1,1,0,0,0,1,40,35,44,41,46,20,62,12,11,130
9624,4,1,0,1,1,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,1,1,1,0,0,1,71,62,56,64,60,95,69,59,58,136
9625,4,0,1,0,0,1,0,0,0,0,0,0,0,0,7,1,1,1,0,1,0,0,1,0,1,0,0,1,71,75,64,71,90,97,77,26,100,189
9626,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,1,53,41,43,48,50,8,11,6,3,109
9627,2,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,0,1,1,1,1,0,1,0,57,60,58,68,62,22,27,24,10,140
9628,3,1,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,1,0,0,0,1,61,53,52,52,43,96,82,42,35,150
9629,4,1,0,1,1,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,70,81,67,78,60,91,74,78,44,156
9630,4,0,1,1,1,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,0,1,1,1,1,0,1,0,56,52,49,56,50,31,71,76,96,180
9631,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,1,0,1,0,1,1,1,0,1,0,1,54,52,39,46,49,28,41,18,27,93
9632,4,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,0,82,72,70,77,78,99,98,95,95,203
9633,4,0,1,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,0,1,0,1,1,1,1,0,0,1,64,71,65,60,74,91,85,81,98,197
9634,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,47,50,53,49,50,26,40,6,25,108
9635,2,0,1,1,1,0,0,1,0,0,0,0,1,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,45,62,60,58,52,17,69,14,26,147
9636,2,0,1,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0,0,0,1,73,57,53,58,50,88,25,33,15,128
9637,3,1,0,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,0,1,63,57,60,69,54,94,62,64,22,183
9638,3,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,1,1,0,0,1,0,67,58,60,67,44,100,64,66,1,105
9639,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,1,1,1,0,0,1,43,45,40,47,50,21,10,4,3,112
9640,2,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,0,1,1,0,1,1,1,0,0,1,64,60,58,70,55,80,27,9,21,111
9641,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,1,1,1,1,1,1,1,1,0,0,0,1,40,43,49,46,43,80,18,2,0,129
9642,4,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,1,1,1,0,0,1,65,59,82,82,67,100,99,85,96,218
9643,4,1,0,1,0,0,0,1,0,0,0,0,1,0,5,1,1,1,0,1,0,1,1,1,0,0,0,1,70,74,77,69,76,96,87,88,73,183
9644,2,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0,1,47,64,55,43,40,55,64,29,24,134
9645,3,0,1,0,1,0,0,1,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,0,1,0,55,52,53,49,50,79,51,45,60,124
9646,3,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,1,1,0,1,0,1,1,1,1,0,0,1,63,68,62,59,54,91,76,67,1,171
9647,4,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,73,77,65,62,67,95,91,16,84,159
9648,4,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,87,75,77,67,90,94,91,87,45,87
9649,3,0,1,0,1,0,0,1,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,1,0,87,61,65,75,60,97,72,12,65,163
9650,4,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,1,1,1,0,1,0,82,61,48,69,62,82,43,51,99,179
9651,3,0,1,0,0,0,0,1,0,0,0,0,0,0,10,1,1,0,0,1,0,0,0,0,1,0,1,0,51,61,58,52,44,39,75,71,67,136
9652,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,1,0,86,64,56,74,68,99,90,82,95,82
9653,3,0,1,0,1,0,1,0,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,65,66,60,62,44,61,70,6,96,169
9654,3,0,1,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,1,0,69,58,58,64,59,80,73,15,93,145
9655,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,0,1,0,1,1,1,1,0,1,0,73,71,65,77,67,94,74,83,58,180
9656,3,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,1,0,0,1,1,1,1,0,0,1,65,55,48,54,49,66,90,60,63,178
9657,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,1,1,0,0,1,51,63,54,49,39,51,67,29,45,135
9658,4,0,1,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,1,0,1,58,61,60,64,52,97,96,92,74,215
9659,4,0,1,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,87,66,65,75,72,100,94,98,88,213
9660,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,1,36,49,44,43,48,17,20,31,42,117
9661,2,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,0,1,0,0,1,1,0,1,0,1,76,54,56,58,48,94,10,22,4,4
9662,4,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,67,56,62,65,58,91,70,43,62,148
9663,3,1,0,0,0,0,0,1,0,0,0,0,1,0,5,1,1,1,0,1,0,0,1,1,1,1,1,0,50,66,62,61,43,61,66,60,32,156
9664,4,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,1,1,1,0,0,1,1,1,0,0,1,70,56,60,65,57,95,4,83,77,77
9665,3,1,0,1,0,0,0,1,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,1,0,0,1,82,55,54,58,57,91,81,52,13,116
9666,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,46,47,54,57,50,19,29,55,53,144
9667,3,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,47,41,49,45,53,74,44,8,81,170
9668,4,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,1,0,0,1,76,74,73,95,58,100,79,88,51,188
9669,3,0,1,0,1,0,1,0,0,0,0,0,1,0,3,1,1,1,1,1,0,1,1,1,0,0,0,1,73,68,67,70,55,88,78,73,19,152
9670,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,0,0,1,1,1,0,0,1,53,51,50,58,43,42,38,20,10,98
9671,4,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,71,74,64,59,59,89,85,94,58,202
9672,4,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,1,1,0,1,0,1,71,59,52,69,55,100,70,81,37,211
9673,4,1,0,1,1,0,0,0,0,1,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,57,48,67,61,90,70,46,86,82,135
9674,4,0,1,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,71,55,60,61,74,82,82,44,73,151
9675,3,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,0,1,1,0,1,1,1,0,0,1,81,54,60,60,58,97,91,47,15,15
9676,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,50,50,56,67,50,67,35,10,4,165
9677,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,1,43,43,41,48,46,3,26,30,20,115
9678,2,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0,1,0,0,1,1,0,0,0,1,56,52,51,47,53,41,62,47,15,108
9679,3,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,62,54,53,54,54,49,28,21,97,73
9680,3,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,1,0,1,0,1,1,1,0,0,0,1,64,66,67,74,58,100,51,53,26,146
9681,4,0,1,1,1,0,1,0,0,0,0,0,1,0,4,1,1,1,1,1,0,1,1,1,1,0,0,1,55,56,54,58,53,77,82,66,65,155
9682,3,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1,1,1,0,0,0,1,1,1,1,0,0,1,69,60,56,61,43,89,40,31,76,142
9683,4,1,0,1,1,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,0,1,1,1,1,0,0,1,96,77,91,96,80,100,92,99,84,205
9684,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,56,48,39,49,44,74,41,46,55,101
9685,4,1,0,0,1,0,0,1,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,1,0,0,0,1,67,66,70,67,58,93,95,94,89,202
9686,2,1,0,0,0,1,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,1,0,0,0,1,65,52,53,55,49,50,24,15,86,167
9687,2,0,1,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,63,36,35,46,38,78,29,19,72,127
9688,4,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,1,1,1,0,0,0,1,58,63,64,67,55,66,93,96,48,179
9689,3,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,0,1,1,1,1,1,0,0,0,1,60,66,73,72,43,76,94,75,3,191
9690,1,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,49,45,46,55,44,6,20,12,31,118
9691,2,1,0,0,1,1,0,0,0,0,0,1,0,0,6,0,0,1,0,1,0,1,1,1,0,0,0,1,60,56,55,54,43,92,29,6,2,168
9692,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,1,1,0,1,1,0,1,1,0,0,0,1,62,62,70,63,43,87,78,79,0,166
9693,4,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,1,63,81,67,66,54,87,65,76,63,165
9694,2,1,0,0,0,0,1,0,0,0,0,0,1,0,7,1,1,1,0,1,1,1,1,1,1,0,0,1,63,61,56,50,52,87,28,51,19,122
9695,2,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,1,48,50,58,48,40,57,49,27,55,168
9696,2,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0,1,0,1,1,1,1,0,0,1,57,56,58,55,49,67,23,24,27,161
9697,1,0,1,0,0,1,0,0,0,0,0,1,0,0,9,1,1,1,0,1,0,0,1,1,1,0,0,1,48,42,40,56,49,42,7,19,13,107
9698,3,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,53,41,43,38,50,59,30,54,87,155
9699,1,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,1,0,1,0,0,1,1,0,0,0,1,45,38,49,51,40,50,47,16,0,127
9700,3,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0,1,0,1,71,78,82,74,58,77,70,78,51,134
9701,4,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,71,69,56,56,58,72,76,68,97,164
9702,2,0,1,0,0,0,1,0,0,0,0,0,1,0,6,1,1,1,0,1,1,1,1,1,1,0,1,0,74,69,70,72,72,88,58,1,3,124
9703,3,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,1,0,0,1,0,71,66,73,72,74,98,23,31,39,148
9704,4,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,1,0,0,1,0,96,71,77,87,70,99,72,85,74,182
9705,3,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,1,1,0,1,1,1,0,0,1,0,81,57,58,72,55,92,45,50,33,126
9706,4,1,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,81,74,91,72,95,90,90,100,42,208
9707,4,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,1,1,0,1,1,0,1,1,0,0,1,0,66,74,67,66,62,84,78,78,98,131
9708,3,0,1,1,1,0,0,1,0,0,0,0,1,0,4,1,1,1,1,1,0,1,1,1,0,0,1,0,43,49,48,59,55,57,73,50,32,133
9709,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,73,71,77,74,78,99,88,96,36,193
9710,4,1,0,1,1,0,0,0,0,1,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,76,74,70,77,82,100,100,85,15,163
9711,2,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,52,38,49,53,46,76,13,64,26,145
9712,3,0,1,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,0,1,0,0,1,1,1,0,1,0,43,43,44,52,46,41,42,47,68,138
9713,2,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,1,1,0,0,1,0,1,1,0,1,0,1,60,68,62,59,50,82,43,13,18,158
9714,3,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,1,55,71,70,67,59,95,82,50,17,156
9715,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,1,0,1,1,1,0,0,1,68,57,62,52,49,82,63,80,49,160
9716,2,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,0,1,1,1,1,1,1,0,0,1,55,41,33,48,43,47,65,64,43,152
9717,4,0,1,0,0,0,1,0,0,0,0,0,1,0,6,0,0,1,1,1,0,0,1,1,1,0,0,1,55,69,65,57,52,91,75,86,78,216
9718,4,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,1,1,1,1,1,1,1,1,0,0,1,57,62,77,61,64,72,76,93,6,168
9719,4,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,1,69,66,73,64,62,79,62,79,57,169
9720,3,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,61,55,50,46,55,43,31,43,89,143
9721,3,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,0,1,0,1,1,1,1,0,0,1,48,66,70,60,54,55,70,65,69,154
9722,4,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,71,55,54,57,53,100,81,78,74,167
9723,4,1,0,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,0,1,1,0,1,1,1,0,1,0,70,66,55,66,95,98,92,83,86,174
9724,3,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,1,0,1,0,0,1,1,0,0,1,0,56,53,50,46,57,23,79,76,51,123
9725,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,1,81,81,77,72,62,86,75,7,7,99
9726,4,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,82,75,73,87,85,100,100,100,82,187
9727,1,1,0,0,1,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,1,1,0,0,1,57,55,54,55,40,43,50,20,4,93
9728,2,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,1,1,0,0,0,1,55,54,55,52,36,48,33,27,26,122
9729,3,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,0,0,1,0,0,1,1,1,0,0,1,62,58,62,55,53,71,66,57,82,155
9730,3,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,1,54,57,56,55,62,91,36,26,77,132
9731,4,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,1,0,0,1,69,69,73,62,57,97,85,96,89,171
9732,4,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,0,1,1,1,1,0,0,1,96,82,73,95,70,100,99,91,99,197
9733,4,0,1,0,0,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,0,1,68,66,65,53,49,78,86,96,80,201
9734,4,0,1,1,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,61,65,60,55,46,44,54,75,96,170
9735,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,1,0,0,0,1,50,31,31,43,48,10,40,22,8,66
9736,2,1,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,1,1,0,1,1,1,1,0,0,0,1,63,49,58,60,54,74,21,11,74,103
9737,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,0,1,1,0,1,0,1,1,1,0,0,0,1,81,81,77,71,82,99,100,96,45,197
9738,4,1,0,1,1,0,0,0,0,1,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,87,68,77,70,80,100,96,65,20,178
9739,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,1,1,1,1,0,0,1,74,65,73,95,55,95,57,63,13,162
9740,3,0,1,1,1,0,1,0,0,0,0,0,1,0,6,1,1,1,0,1,0,1,1,1,1,0,0,1,68,61,58,61,43,71,61,77,17,145
9741,3,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,1,0,1,0,0,1,1,0,0,0,1,55,58,65,58,53,77,51,75,69,193
9742,3,1,0,1,0,1,0,0,0,0,0,1,0,0,4,1,1,1,1,0,0,1,1,1,0,0,1,0,60,71,58,60,53,74,34,52,27,186
9743,3,0,1,1,1,1,0,0,0,0,0,1,0,0,5,0,1,1,0,1,0,1,1,1,0,1,0,1,52,59,49,55,57,27,33,78,49,125
9744,4,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,1,0,1,0,1,1,1,1,0,0,1,88,66,54,70,59,91,76,79,44,180
9745,1,0,1,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,51,45,52,49,48,34,22,16,27,128
9746,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,1,0,1,0,1,1,1,0,0,0,1,45,51,50,53,49,65,33,22,0,171
9747,3,0,1,1,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,49,49,60,48,50,29,43,49,82,134
9748,1,0,1,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,40,35,47,52,43,13,9,2,35,84
9749,4,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,0,1,1,0,1,1,1,0,1,0,55,62,60,55,64,99,70,50,92,198
9750,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,67,64,56,65,52,67,75,25,93,188
9751,4,1,0,1,1,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,86,66,70,71,80,87,74,78,92,182
9752,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,55,52,55,58,57,90,75,56,77,155
9753,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,0,1,0,1,1,1,0,0,0,1,51,55,58,65,55,32,83,22,0,164
9754,4,0,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,1,73,56,55,54,54,83,75,86,81,150
9755,4,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,1,0,0,0,1,63,45,54,65,48,79,56,84,37,168
9756,1,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,1,1,0,0,0,1,61,47,40,46,44,35,8,32,19,135
9757,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,55,37,46,47,42,77,25,14,22,127
9758,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,1,1,1,0,1,0,54,45,40,46,49,84,21,2,29,117
9759,4,1,0,0,0,0,0,1,0,0,0,0,0,1,6,1,1,0,0,0,1,1,1,1,0,0,0,1,56,64,60,64,49,99,69,87,12,147
9760,4,1,0,0,0,0,1,0,0,0,0,1,0,0,7,1,1,0,0,0,1,0,0,1,1,0,0,1,73,61,60,72,70,100,45,39,54,166
9761,4,0,1,0,0,0,1,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,1,1,0,0,0,1,65,56,62,70,52,69,74,87,51,153
9762,2,1,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,1,1,0,1,0,57,49,58,58,59,52,38,42,59,165
9763,3,1,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,1,1,1,1,1,1,1,1,0,0,1,68,66,67,66,49,89,75,57,21,123
9764,4,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,0,1,1,1,1,1,1,0,0,1,77,74,67,75,80,98,100,72,86,154
9765,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,1,0,1,1,1,1,0,0,1,77,87,82,81,67,96,95,94,41,172
9766,4,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,1,1,1,1,0,0,1,74,67,64,77,78,99,94,95,92,187
9767,4,1,0,1,1,0,1,0,0,0,0,0,0,0,7,1,1,1,1,1,0,1,1,1,1,0,0,1,96,78,62,81,70,100,99,86,8,188
9768,4,1,0,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,74,69,60,64,46,91,89,70,48,143
9769,4,0,1,0,0,0,1,0,0,0,0,1,0,0,6,1,1,1,0,1,0,0,1,1,1,0,0,1,70,81,77,72,70,98,91,92,94,85
9770,4,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,0,0,1,1,1,0,0,1,61,66,58,72,57,94,66,88,95,188
9771,4,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,1,0,1,1,1,1,0,0,1,67,77,65,74,80,96,94,99,79,191
9772,1,1,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,1,0,1,0,1,0,0,0,0,1,54,59,60,52,68,24,5,6,64,82
9773,4,1,0,0,1,0,0,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0,1,1,1,0,0,1,64,69,90,70,65,100,90,92,92,203
9774,4,1,0,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,0,1,1,0,1,1,1,0,1,0,74,69,73,78,82,96,71,84,98,117
9775,4,1,0,0,1,0,0,0,1,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,77,68,70,68,53,91,63,94,42,172
9776,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,1,0,0,0,1,62,50,58,55,48,59,53,43,4,163
9777,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,1,1,1,1,1,0,0,1,56,59,56,62,49,74,4,16,28,103
9778,4,1,0,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,81,87,73,77,80,98,93,98,99,217
9779,3,1,0,1,1,0,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,43,58,53,48,70,38,56,42,43,134
9780,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,51,51,52,60,54,55,44,52,72,105
9781,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,0,0,1,1,1,1,1,0,0,1,69,64,70,68,64,93,85,27,58,136
9782,3,1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,1,1,0,0,1,53,52,51,58,53,68,44,51,44,100
9783,3,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,1,0,0,1,48,43,39,45,42,54,33,23,99,154
9784,3,1,0,1,1,1,0,0,0,0,0,1,0,0,5,1,1,1,1,1,0,1,1,1,1,0,0,1,61,55,67,71,44,63,63,91,30,151
9785,1,1,0,0,0,0,0,1,0,0,0,1,0,0,7,1,1,1,1,1,1,1,1,1,1,0,0,1,54,35,37,51,44,34,15,34,5,125
9786,2,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,1,1,1,1,0,1,1,1,1,0,0,1,50,45,50,52,43,3,52,18,84,78
9787,4,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,78,70,57,72,55,98,80,81,89,190
9788,2,1,0,1,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,1,1,1,0,0,1,49,41,36,43,43,55,14,5,95,147
9789,3,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,65,55,50,67,39,99,88,3,48,182
9790,4,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,59,56,49,57,46,71,64,79,95,138
